EW1,EW2,2
EW2,EW3,2
EW3,EW4,2
EW4,EW5,2
EW5,EW6,2
EW6,EW7,2
EW7,EW8,2
EW8,EW9,2
EW9,EW10,2
EW10,EW11,2
EW11,EW12,2
EW12,EW13,2
EW13,EW14,2
EW14,EW15,2
EW15,EW16,2
EW16,EW17,2
EW17,EW18,2
EW18,EW19,2
EW19,EW20,2
EW20,EW21,2
EW21,EW22,2
EW22,EW23,2
EW23,EW24,2
EW24,EW25,2
EW25,EW26,2
EW26,EW27,2
EW27,EW28,2
EW28,EW29,2
EW29,EW30,2
EW30,EW31,2
EW31,EW32,2
EW32,EW33,2
CG,CG1,3
CG1,CG2,5
