CC1,CC2,2
CC2,CC3,2
CC3,CC4,2
CC4,CC5,2
CC5,CC6,2
CC6,CC7,2
CC7,CC8,2
CC8,CC9,2
CC9,CC10,2
CC10,CC11,2
CC11,CC12,2
CC12,CC13,2
CC13,CC14,2
CC14,CC15,2
CC15,CC16,2
CC16,CC17,2
CC17,CC18,2
CC18,CC19,2
CC19,CC20,2
CC20,CC21,2
CC21,CC22,2
CC22,CC23,2
CC23,CC24,2
CC24,CC25,2
CC25,CC26,2
CC26,CC27,2
CC27,CC28,2
CC28,CC29,2
CC4,CC34,2
CC34,CC33,2
CC29,CC30,2
CC30,CC31,2
CC31,CC32,2
CC32,CC33,2
