CR2,CR3,2
CR3,CR4,2
CR4,CR5,2
CR5,CR6,2
CR6,CR7,2
CR7,CR8,2
CR8,CR9,2
CR9,CR10,2
CR10,CR11,2
CR11,CR12,2
CR12,CR13,2
CP1,CP2,2
CP2,CP3,2
CP3,CP4,2
