hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3609,848,28.26666666666667,13.696043559926435,30,115.93333333333337,18.86784042488304,30,1.9135135135135106,1.135846854697708,3478,113.37166666666667,39.303581045844524,600
6,Aljunied EW9,1024,543,17.516129032258064,10.253035218060827,31,31.548387096774192,10.579346891238673,31,1.8855828220858895,1.112038303810471,978,31.99,13.713253523641727,600
6,Ang Mo Kio NS16,2066,1207,40.233333333333334,26.578035179880935,30,66.83333333333336,28.904221542683125,30,1.914912718204491,1.1448060504193251,2005,64.85499999999998,29.19511202141964,600
6,Bartley CC12,212,606,20.2,16.05679574682235,30,6.933333333333334,3.7502490338765444,30,1.928365384615383,1.182935520457168,208,6.745,4.772274021074266,600
6,Bayfront CE1/DT16,168,416,13.866666666666669,14.708039868779565,30,5.400000000000001,4.098780306383839,30,1.8499999999999996,1.1147375258565546,162,5.136666666666664,3.8750934790455225,600
6,Beauty World DT5,426,170,5.666666666666666,4.35758026284387,30,13.966666666666667,12.718391064296139,30,1.8560859188544152,1.1229148468899335,419,13.050000000000004,8.163858215836461,600
6,Bedok EW5,1486,529,16.531249999999996,11.564641257702501,32,46.903225806451616,27.821280630373195,31,1.8180192572214584,1.1208184182446284,1454,44.85166666666665,24.425068485193666,600
6,Bedok North DT29,505,97,3.3448275862068977,2.4242209657208225,29,15.74193548387097,5.1378837532943065,31,1.925204918032787,1.1199699133427716,488,16.041666666666657,8.27429980628952,600
6,Bedok Reservoir DT30,473,210,7.000000000000001,5.5646668580768885,30,15.233333333333333,9.15643106701828,30,1.9647702407002192,1.1684286202057672,457,15.240000000000004,8.231159495745876,600
6,Bencoolen DT21,43,71,2.3666666666666663,2.722617064179411,30,1.4,1.2484473115254695,30,1.8333333333333335,1.0577626334002759,42,1.2866666666666653,1.233027229682076,600
6,Bendemeer DT23,61,87,2.9999999999999996,2.890872334978295,29,1.9666666666666666,2.0758601596203077,30,2.013559322033898,1.1734795925702501,59,2.078333333333333,1.9854724181987378,600
6,Bishan NS17/CC15,1398,1152,81.26666666666667,83.69635730417842,60,81.26666666666667,46.24176213091092,60,2.2838597210828517,1.0874557235949098,4876,194.0483333333334,109.37710721716054,600
