hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3527,888,29.6,14.35654362399203,30,113.43333333333332,20.98387448746649,30,1.8792829856009416,1.1249860473999072,3403,108.92833333333336,38.624425877236455,600
6,Aljunied EW9,1063,465,15.000000000000002,9.04064894425911,31,32.83870967741935,10.056827777497066,31,1.812770137524559,1.114768116251533,1018,31.83999999999998,13.838240308099437,600
6,Ang Mo Kio NS16,2108,1226,40.86666666666666,25.649807868250406,30,68.63333333333335,31.146465270566015,30,1.888052452646919,1.1413268007245077,2059,65.42500000000007,30.598280992011777,600
6,Bartley CC12,236,661,22.03333333333333,16.41379431082774,30,7.7,3.495317064203239,30,1.9376623376623383,1.1186605687594073,231,7.606666666666672,5.053168617545938,600
6,Bayfront CE1/DT16,174,422,14.06666666666667,14.15172301763344,30,5.666666666666668,4.237218779872684,30,1.8788235294117652,1.1024549386486433,170,5.343333333333336,3.6548212568589724,600
6,Beauty World DT5,403,191,6.366666666666666,4.604969829047395,30,13.299999999999999,11.456514484690844,30,2.017293233082707,1.139878637518344,399,13.440000000000007,7.525120978622525,600
6,Bedok EW5,1471,582,18.187499999999996,12.434181556006887,32,46.51612903225805,25.81455786662755,31,1.8737170596393857,1.1050869307923847,1442,45.71499999999998,23.83381056139492,600
6,Bedok North DT29,480,69,2.3793103448275863,2.210588045608942,29,14.903225806451609,5.878519307386156,31,1.9151515151515166,1.1617119719808706,462,15.329999999999986,7.962627648277197,600
6,Bedok Reservoir DT30,433,206,6.866666666666668,4.833313515615338,30,13.833333333333334,8.354570639758375,30,1.9518072289156632,1.1290371946504412,415,13.786666666666669,7.987959776514108,600
6,Bencoolen DT21,40,89,2.9666666666666663,3.438958676926666,30,1.3333333333333333,1.5829551877538361,30,1.815,1.200971828700962,40,1.21,1.1866958660348101,600
6,Bendemeer DT23,59,87,2.999999999999999,3.1052950170405937,29,1.833333333333333,2.0356026530046427,30,2.0072727272727273,1.1056847292690264,55,1.9133333333333316,1.6684709210070066,600
6,Bishan NS17/CC15,1341,1170,82.38333333333337,86.63719240225085,60,80.78333333333333,48.88280404266357,60,2.2923251495770582,1.0855554156155902,4847,194.94166666666663,113.67548162390278,600
6,Boon Keng NE9,856,487,16.23333333333333,11.340143322494326,30,27.800000000000004,8.539563099540542,30,1.9347721822541972,1.1206731420776084,834,27.22666666666667,16.488027392658505,600
6,Boon Lay EW27,2433,1375,44.35483870967741,47.882180670959954,31,76.03225806451613,47.5019184672,31,1.8842172252863818,1.1162507128694688,2357,75.57833333333329,34.18676774773079,600
6,Botanic Gardens CC19/DT9,100,246,75.2666666666667,58.90235144414625,60,70.63934426229508,68.91952620916786,61,2.6706660478069124,0.9747070826862207,4309,192.61166666666668,129.6151779479537,600
6,Braddell NS18,680,413,13.766666666666667,11.764010966629897,30,21.354838709677423,6.295757233231361,31,1.8892749244712983,1.1246070767610266,662,21.229999999999997,8.923928179727168,600
6,Bras Basah CC2,11,69,2.3,3.249933686326114,30,0.36666666666666664,0.6149478998583782,30,2.4818181818181824,1.0851895519384456,11,0.4549999999999995,0.6919342128590507,600
6,Buangkok NE15,1173,133,4.433333333333334,3.5397577681913877,30,36.32258064516129,31.74522231430969,31,1.8745115452930725,1.1068507804075551,1126,36.128333333333345,20.01473240084294,600
6,Bugis DT14/EW12,332,494,50.049180327868854,66.85866342006051,61,47.90000000000001,60.67940202827048,60,2.1202853166318714,1.0566691663565149,2874,101.96500000000009,68.30223838167075,600
6,Bukit Batok NS2,1763,727,24.233333333333334,15.260233046833791,30,54.32258064516129,28.288262697656315,31,1.8642517814726833,1.1474966830877384,1684,54.16000000000001,21.866213331891583,600
6,Bukit Gombak NS3,1654,377,12.566666666666666,7.793380627763243,30,51.61290322580644,28.068579609419555,31,1.926874999999999,1.1544146374231985,1600,52.351666666666674,23.156533396728722,600
