hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3637,827,27.566666666666666,13.548592835275993,30,117.06666666666666,23.03360862819331,30,1.8961275626423706,1.1300165641093418,3512,113.5416666666667,40.85033063608361,600
6,Aljunied EW9,1098,470,15.161290322580644,9.103467376751007,31,33.90322580645161,12.064700130849168,31,1.856707897240719,1.1138266127033167,1051,33.62833333333329,14.599615697673531,600
6,Ang Mo Kio NS16,2112,1251,41.699999999999996,24.73326672234424,30,68.73333333333333,29.914744759449107,30,1.9229388942773988,1.139508178573011,2062,66.75000000000001,30.570548420299243,600
6,Bartley CC12,208,652,21.733333333333334,16.506912519291436,30,6.7,3.8876462163432874,30,2.0676616915422903,1.190713653644369,201,7.213333333333332,4.170548887007609,600
6,Bayfront CE1/DT16,179,441,14.7,14.652644812456215,30,5.833333333333333,4.14465449941732,30,1.9931428571428573,1.1436777021395057,175,5.876666666666665,3.821753334942504,600
6,Beauty World DT5,429,194,6.466666666666667,4.8900555904980205,30,14.166666666666666,12.281422284627025,30,1.9903529411764713,1.2172215956326877,425,14.123333333333335,8.001343098162524,600
6,Bedok EW5,1447,541,16.906250000000004,11.520974911144709,32,45.70967741935483,24.926817617961998,31,1.8992237120677475,1.1073168141480403,1417,45.680000000000035,23.35823077435835,600
6,Bedok North DT29,478,109,3.758620689655173,2.502215766843933,29,14.967741935483872,5.77629564667958,31,1.913793103448277,1.1567733892876342,464,15.176666666666675,8.052962554161049,600
6,Bedok Reservoir DT30,437,199,6.633333333333335,5.235708517303166,30,14.033333333333335,7.531466557434024,30,1.9206650831353922,1.1752509496726578,421,13.868333333333322,7.137172358224733,600
6,Bencoolen DT21,48,73,2.433333333333333,3.390487029742272,30,1.5000000000000002,1.5480800121886242,30,2.0488888888888885,1.0100905049958786,45,1.6200000000000008,1.4395788662615803,600
6,Bendemeer DT23,63,104,3.5862068965517238,3.610671102829484,29,2.033333333333333,2.606137759787173,30,2.216393442622952,1.1623511127407316,61,2.3233333333333333,1.9879744195311124,600
6,Bishan NS17/CC15,1309,1246,86.86666666666667,87.86612827008561,60,83.73333333333333,49.524130966858976,60,2.2741441082802534,1.083563270359924,5024,199.06166666666664,115.13627491031022,600
6,Boon Keng NE9,939,509,16.96666666666666,12.579357292209227,30,30.433333333333334,9.246372385906305,30,1.965498357064623,1.1254449403982023,913,30.3133333333333,17.837847503594492,600
6,Boon Lay EW27,2488,1423,45.90322580645161,49.40941532320176,31,78.16129032258065,50.641285380075374,31,1.8861328931077208,1.1274325137967909,2423,77.57166666666663,36.01578485173376,600
6,Botanic Gardens CC19/DT9,107,224,74.39999999999996,56.71462908758523,60,69.9344262295082,66.39675415070104,61,2.6629864041256424,0.9670934630563821,4266,190.41666666666646,127.93024127733689,600
6,Braddell NS18,801,364,12.133333333333336,10.166657245143556,30,25.096774193548388,7.077451701046442,31,1.9350899742930578,1.1676418301995088,778,25.599999999999987,10.413969044129466,600
6,Bras Basah CC2,8,60,2,2.197176872010205,30,0.2666666666666667,0.5208304597621879,30,1.9624999999999997,1.07959979357432,8,0.2616666666666665,0.6485096994437913,600
6,Buangkok NE15,1216,165,5.499999999999999,3.8752085594597805,30,37.80645161290323,33.86386407843294,31,1.912286689419796,1.1295892528544464,1172,38.26500000000003,20.890399461221826,600
6,Bugis DT14/EW12,300,550,51.098360655737714,67.35396670279405,61,47.46666666666666,59.00085223936811,60,2.118188202247191,1.0693379328937727,2848,100.96000000000004,67.46510926605299,600
6,Bukit Batok NS2,1786,735,24.500000000000004,15.856577010274275,30,55.29032258064516,30.197343755576803,31,1.9074679113185533,1.1346489078286885,1714,56.42499999999994,24.425370133878413,600
6,Bukit Gombak NS3,1636,394,13.133333333333333,7.686680523559204,30,51.419354838709666,27.925823406002287,31,1.8968005018820577,1.1328828401655187,1594,51.17333333333332,22.186038915501715,600
6,Bukit Panjang DT1/BP6,2006,219,15.642857142857142,13.71471496580977,14,126.66666666666666,34.917590054843345,15,1.982842105263159,1.1462879744618208,1900,65.825,40.525608157405195,600
6,Buona Vista EW21/CC22,485,641,103.23333333333336,122.39521518656265,60,93.33870967741937,91.83894376434435,62,1.835044064282012,1.0121413870146405,5787,185.75833333333316,158.915271039333,600
