hour,stationName,line,direction,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,trainCount_mean,trainCount_sd,trainCount_count
6,Admiralty NS10,nsl,BW,34.13333333333333,15.122672981164344,15,102.66666666666666,11.536690950841923,15,1.8640909090909092,1.1377006288013565,1540,222.46666666666667,83.901189048842,15
6,Admiralty NS10,nsl,FW,24.8,11.117553687749838,15,131.4,18.10998146248164,15,1.834652460679856,1.124977887416196,1971,188.6,64.24484415110678,15
6,Aljunied EW9,ewl,BW,12.9375,6.577423507727018,16,26.812499999999996,5.4920396939570635,16,1.83939393939394,1.0775363931493511,429,65.4375,38.35095609412278,16
6,Aljunied EW9,ewl,FW,20.26666666666667,9.676677902983817,15,43.53333333333334,3.681355857884553,15,1.9358346094946384,1.1578761166197304,653,142.2,57.18541272537453,15
6,Ang Mo Kio NS16,nsl,BW,27.533333333333328,15.099038127673968,15,43.6,6.957010852370438,15,1.9169724770642216,1.1420419137574798,654,122.60000000000001,62.70657290678775,15
6,Ang Mo Kio NS16,nsl,FW,54.2,27.19558787744807,15,94.66666666666666,14.125289714685834,15,1.9733098591549298,1.0979250221380186,1420,399.33333333333337,181.49130898777287,15
6,Bartley CC12,ccl,BW,31.133333333333333,12.443395647414548,15,4.733333333333334,2.1865389045137933,15,2.281690140845069,1.0681505858465212,71,190.53333333333336,92.36021613124089,15
6,Bartley CC12,ccl,FW,9.933333333333334,6.064730198529229,15,8.733333333333333,3.3904628143128317,15,2.091603053435115,1.1222942277001466,131,120.66666666666667,54.889065612465345,15
6,Bayfront CE1/DT16,dtl,BW,4.133333333333334,2.4746332099544626,15,8.533333333333333,3.8147583085145715,15,2.0390625,1.1343064324410606,128,8.266666666666666,4.182730937466346,15
6,Bayfront CE1/DT16,dtl,FW,23.133333333333333,12.883359514542487,15,2.066666666666667,1.3345232785352157,15,2.170967741935484,1.0930671063227235,31,29.73333333333333,16.56358599314716,15
6,Beauty World DT5,dtl,BW,7,5.891883036371794,15,3.0666666666666664,1.8695555876298773,15,1.7978260869565217,1.2151797545008693,46,35.266666666666666,26.746072252807156,15
6,Beauty World DT5,dtl,FW,6.066666666666666,3.432339199576927,15,23.866666666666664,5.742904524798611,15,1.9173184357541901,1.1710234285886123,358,136.73333333333332,50.77185196918616,15
6,Bedok EW5,ewl,BW,22.062499999999996,12.352968604077855,16,22.2,5.440588203494178,15,1.808708708708709,1.0814491960739485,333,95.5,47.203107242355706,16
6,Bedok EW5,ewl,FW,11.875,6.561249880929699,16,71.75000000000001,8.193493353468556,16,1.784581881533101,1.0851526713921007,1148,84.625,30.593844696823147,16
6,Bedok North DT29,dtl,BW,1.7333333333333334,1.3870146083619752,15,18,6.418722614352486,16,1.9791666666666665,1.1944922966222489,288,222.73333333333335,86.96178690064035,15
6,Bedok North DT29,dtl,FW,4.428571428571429,3.10617959048598,14,14.333333333333334,5.163977794943223,15,1.9734883720930234,1.1852261973492022,215,76.64285714285714,33.94929962539647,14
6,Bedok Reservoir DT30,dtl,BW,3.9999999999999996,2.420153478013917,15,22.333333333333332,6.320789582985731,15,1.7677611940298505,1.1038200149642592,335,204.4,85.21133392085486,15
6,Bedok Reservoir DT30,dtl,FW,11.266666666666666,4.802776974487434,15,8.133333333333336,2.9487689118067713,15,1.988524590163934,1.116384121910909,122,81.73333333333335,38.51987736715881,15
6,Bencoolen DT21,dtl,BW,4.266666666666667,3.0347197250362026,15,0.5333333333333333,0.5163977794943222,15,2.0375,0.6968039281503186,8,105.13333333333333,65.18420784500609,15
6,Bencoolen DT21,dtl,FW,0.26666666666666666,0.45773770821706344,15,2.4,1.4040757000349278,15,2.2777777777777777,1.107922408606335,36,47.13333333333334,23.811361833816914,15
6,Bendemeer DT23,dtl,BW,5.133333333333334,3.181793444554427,15,0.3333333333333333,0.6172133998483675,15,2.56,1.2876334882255895,5,124.4,65.95972797310276,15
6,Bendemeer DT23,dtl,FW,1.5714285714285714,1.157868447043679,14,5.533333333333333,3.1817934445544265,15,1.912048192771084,1.1618317738897763,83,58.71428571428571,25.48130105188319,14
6,Bishan NS17/CC15,ccl,BW,28,19.8853858757775,15,119.86666666666667,62.13219394009457,15,2.895272525027808,0.8798460103489432,1798,76.26666666666667,43.98127307107402,15
6,Bishan NS17/CC15,ccl,FW,94.60000000000001,46.64884013257229,15,86,26.117864712546037,15,1.9889147286821736,0.6329530336146216,1290,218.13333333333333,99.43976401151939,15
6,Bishan NS17/CC15,nsl,BW,25.533333333333335,8.069932436136595,15,75.53333333333333,36.21141624773417,15,1.424536628420124,1.1477116122925173,1133,85.2,26.95551891542807,15
6,Bishan NS17/CC15,nsl,FW,189.4,93.58021768972941,15,45.6,11.531323799608987,15,2.338011695906429,1.1162395665782396,684,406.8,194.94145641338434,15
6,Boon Keng NE9,nel,BW,23.4,11.636150566231082,15,36.33333333333333,4.908690058991102,15,1.913577981651376,1.1909582175647013,545,181.26666666666662,77.60749841042298,15
6,Boon Keng NE9,nel,FW,7.8,4.229150539495405,15,22.4,4.641428351580703,15,1.8508928571428571,1.141064875970121,336,37.599999999999994,16.29548579033031,15
6,Boon Lay EW27,ewl,BW,11.733333333333333,5.216274897810105,15,118.73333333333335,14.280189407840819,15,1.8826501965188123,1.1312799480355016,1781,148.20000000000002,42.99700986281323,15
6,Boon Lay EW27,ewl,FW,83.25000000000001,52.41819022693047,16,30.062500000000004,7.206189469245635,16,1.8609147609147605,1.117218642344683,481,265.00000000000006,149.75446570970772,16
