hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3618,849,28.300000000000004,14.19118230354377,30,116.43333333333335,20.326105743910787,30,1.9309762381906685,1.1266515649758253,3493,114.60833333333332,40.960035050535815,600
6,Aljunied EW9,1111,494,15.93548387096774,9.646883724363937,31,34.70967741935483,13.201498774475315,31,1.854275092936804,1.1550779031706107,1076,34.23,14.711712708520054,600
6,Ang Mo Kio NS16,2132,1240,41.33333333333334,24.318764336424966,30,69.6,30.306025348332863,30,1.8729885057471283,1.1400612277970343,2088,65.7616666666667,30.688888494327305,600
6,Bartley CC12,206,624,20.799999999999997,15.781700445944255,30,6.666666666666666,3.3148915136285284,30,1.8625,1.1337418590733401,200,6.358333333333335,4.366735376912079,600
6,Bayfront CE1/DT16,187,442,14.733333333333333,14.97108323847454,30,6.133333333333334,4.392260696155057,30,1.9385869565217388,1.2090642016714268,184,5.990000000000002,3.7917272219323164,600
6,Beauty World DT5,474,172,5.733333333333333,4.532893825888889,30,15.666666666666664,13.699567909957612,30,1.9753191489361699,1.123383654898491,470,15.488333333333326,9.10355177831835,600
6,Bedok EW5,1563,547,17.093750000000004,11.637978360633808,32,49.774193548387096,28.52216644111425,31,1.819118600129618,1.1036156828439196,1543,47.27833333333329,25.526460732962477,600
6,Bedok North DT29,540,75,2.5862068965517238,2.5144900275248987,29,16.838709677419356,5.983849230462218,31,1.869348659003832,1.1495050913236573,522,16.813333333333336,8.498953420134644,600
6,Bedok Reservoir DT30,493,211,7.033333333333333,5.4739718501369685,30,15.766666666666666,9.137581862771492,30,1.9849894291754762,1.1148111348625138,473,16.075000000000003,8.723505081187415,600
6,Bencoolen DT21,45,75,2.5,2.944896227900646,30,1.4666666666666666,1.4319827906241325,30,1.8840909090909088,1.1070478617871615,44,1.385000000000001,1.2998426770093987,600
6,Bendemeer DT23,65,106,3.655172413793103,3.9122140431233845,29,2.1333333333333333,2.556038601690775,30,1.8718750000000002,1.1577850706591744,64,2.0216666666666647,1.7971960786544083,600
6,Bishan NS17/CC15,1391,1183,82.38333333333334,85.79895532268023,60,81.19999999999999,47.19731391380196,60,2.3044950738916263,1.0822461528452492,4872,196.99999999999994,110.533718104764,600
6,Boon Keng NE9,926,445,14.833333333333336,11.420137487345986,30,30.26666666666667,9.009318292299033,30,1.9149779735682844,1.1325670656872642,908,29.264999999999993,17.991412577789433,600
