hour,stationName,line,direction,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,trainCount_mean,trainCount_sd,trainCount_count
6,Admiralty NS10,nsl,BW,32.2,15.400371053043775,15,98.39999999999999,13.102889539552494,15,1.8777100271002687,1.1509278968099237,1476,218.20000000000002,83.33683802154107,15
6,Admiralty NS10,nsl,FW,23.93333333333333,11.448435118681793,15,133.73333333333335,17.425214352715873,15,1.9102193419740765,1.1405953958797175,2006,183.4666666666667,64.833706694971,15
6,Aljunied EW9,ewl,BW,13.937500000000002,9.391263670738532,16,24.749999999999996,6.15900424852373,16,1.813131313131314,1.1156558123247378,396,64.06250000000001,40.68327871087418,16
6,Aljunied EW9,ewl,FW,20.599999999999998,10.147483854208811,15,41.6,8.63382054150173,15,1.7802884615384629,1.093265205296608,624,147.26666666666668,62.415047025842235,15
6,Ang Mo Kio NS16,nsl,BW,25.133333333333333,12.77758453960163,15,38.00000000000001,6.590035768383308,15,1.8205263157894758,1.1495317623244397,570,117.46666666666667,57.71960135822476,15
6,Ang Mo Kio NS16,nsl,FW,55.6,27.781802882976685,15,95.8,13.294467162803384,15,1.9611691022964501,1.128484463242645,1437,413.4666666666667,185.18402687468438,15
6,Bartley CC12,ccl,BW,35.93333333333333,16.602352099569966,15,4.3999999999999995,2.164651077128664,15,2.01969696969697,1.1879160417068717,66,201.86666666666665,98.95443877048139,15
6,Bartley CC12,ccl,FW,8.933333333333334,5.404583592611349,15,8.533333333333333,2.5875158154566122,15,1.9296875000000004,1.2103464315029684,128,120.46666666666667,53.859429028147844,15
6,Bayfront CE1/DT16,dtl,BW,3.6000000000000005,2.0632844828435215,15,8.266666666666666,2.91465917308321,15,1.8588709677419353,1.1398910300774756,124,7.466666666666667,3.719959037152861,15
6,Bayfront CE1/DT16,dtl,FW,25.46666666666667,13.788539064157943,15,2.1999999999999997,1.3201731488169048,15,1.9212121212121211,1.1615607968799933,33,30.73333333333333,16.342174477916533,15
6,Beauty World DT5,dtl,BW,8.666666666666668,6.298147875897063,15,3.5999999999999996,1.7647338933351153,15,1.8055555555555554,1.1420631226428024,54,38.666666666666664,26.887773819198582,15
6,Beauty World DT5,dtl,FW,6.266666666666667,3.3904628143128326,15,24.46666666666666,7.548572870480377,15,1.8444141689373283,1.173111840719778,367,135.46666666666664,50.367033814173475,15
6,Bedok EW5,ewl,BW,20.8125,12.807387191252817,16,20.266666666666666,4.920317450076143,15,1.8845394736842107,1.1385494441263913,304,96.3125,54.297598166646985,16
6,Bedok EW5,ewl,FW,12.75,6.2556641001042665,16,75.625,14.705441169852744,16,1.857685950413222,1.1270101132725718,1210,85.50000000000001,30.85449724108302,16
6,Bedok North DT29,dtl,BW,2.2000000000000006,1.8205179796655997,15,18.750000000000004,7.289261508090744,16,1.9070000000000011,1.123294396408771,300,220.9333333333333,83.85315963607084,15
6,Bedok North DT29,dtl,FW,4.785714285714286,2.1901377346421147,14,12.6,4.687369045789822,15,2.0888888888888895,1.1472600724155213,189,70.28571428571429,35.3214438493728,14
6,Bedok Reservoir DT30,dtl,BW,4.333333333333333,1.8387366263150309,15,21.000000000000004,4.855041562276121,15,1.8942857142857148,1.0965924555862894,315,204.26666666666668,82.35417125932072,15
6,Bedok Reservoir DT30,dtl,FW,9.4,5.9737521111705245,15,6.333333333333334,2.3502786055720137,15,1.8505263157894731,1.2263831691162437,95,73.73333333333333,36.78405451641604,15
6,Bencoolen DT21,dtl,BW,4.3999999999999995,3.418437404094784,15,0.4666666666666666,0.7432233529572067,15,1.8428571428571427,1.0162957949618519,7,108.60000000000001,71.23682835644577,15
6,Bencoolen DT21,dtl,FW,0.5333333333333333,0.9154754164341269,15,1.9999999999999998,1.133893419027682,15,2.0533333333333332,1.2096546481604131,30,48.06666666666667,25.927003756884908,15
6,Bendemeer DT23,dtl,BW,4.933333333333334,3.432339199576927,15,0.20000000000000004,0.560611910581388,15,1.8333333333333333,1.6041612554021287,3,127.93333333333334,72.40211783274482,15
6,Bendemeer DT23,dtl,FW,0.4285714285714286,0.5135525910130955,14,5.133333333333334,2.6690465570704314,15,2.122077922077922,1.1633236614187294,77,56.42857142857142,26.829129650478745,14
6,Bishan NS17/CC15,ccl,BW,28.733333333333334,20.257156289873983,15,125.73333333333332,65.51059528990783,15,2.9040296924708313,0.8742376366135962,1886,76,45.10780736983661,15
6,Bishan NS17/CC15,ccl,FW,90.60000000000001,45.80829619184718,15,90.93333333333334,27.12264911910516,15,2.0184750733137835,0.6563055115898978,1364,213.4666666666667,97.4136003020601,15
6,Bishan NS17/CC15,nsl,BW,28.933333333333334,9.520404153085899,15,71.4,31.93699153914515,15,1.4594771241830065,1.1535160824685489,1071,86.00000000000001,26.370979720681067,15
6,Bishan NS17/CC15,nsl,FW,196.4,97.30496977470956,15,45.86666666666666,15.329088439334944,15,2.428197674418605,1.0290630870561852,688,414.2,198.94083829836734,15
6,Boon Keng NE9,nel,BW,24.533333333333335,12.597429821008653,15,38.13333333333333,6.254902838878433,15,1.9281468531468529,1.1243965773515852,572,192.4,82.72743542156115,15
6,Boon Keng NE9,nel,FW,7.4,4.610546915187272,15,22.333333333333332,4.3039295444755465,15,1.911641791044776,1.125672915202607,335,37.53333333333333,17.033021150806146,15
6,Boon Lay EW27,ewl,BW,12,5.154748157905349,15,120.66666666666667,11.787806452108931,15,1.8760220994475159,1.1211814030716474,1810,145.86666666666667,43.07612309565918,15
6,Boon Lay EW27,ewl,FW,81.31249999999999,47.91063730182124,16,31.9375,7.602357090622179,16,1.8996086105675156,1.097805227306823,511,255.875,141.3024533875238,16
6,Botanic Gardens CC19/DT9,dtl,BW,95.46666666666667,60.61572953175328,15,46.53333333333333,34.73546287229207,15,2.3810888252148996,0.4094829516001022,698,132.2,76.65525795031004,15
6,Botanic Gardens CC19/DT9,dtl,FW,43.933333333333344,23.38029288178606,15,95.2,87.47342453568398,15,3.2600140056022395,1.1489572981465326,1428,122.86666666666667,63.55185359403844,15
6,Botanic Gardens CC19/DT9,ccl,BW,111.06666666666668,76.06995527301234,15,24.8,12.807363953154898,15,1.4973118279569884,0.38704531389486063,372,167.06666666666666,102.93164629754936,15
6,Botanic Gardens CC19/DT9,ccl,FW,47.46666666666667,30.528363080600187,15,109.5625,73.011386098334,16,2.5054192812321805,0.7077274538087337,1753,187.86666666666667,99.35928072740195,15
6,Braddell NS18,nsl,BW,5.266666666666667,3.3266599866332407,15,21.666666666666664,6.148944934663492,15,1.9086153846153844,1.104390615895768,325,69.6,24.47389279561852,15
6,Braddell NS18,nsl,FW,20.2,10.771655927877173,15,19.875,6.238322424070966,16,1.9204402515723265,1.1131521423428423,318,263.66666666666663,114.79215171447083,15
6,Bras Basah CC2,ccl,BW,0.4666666666666667,0.5163977794943222,15,0.8666666666666667,0.9154754164341269,15,1.746153846153846,0.873322567950873,13,1.6666666666666665,1.3972762620115435,15
6,Bras Basah CC2,ccl,FW,3.2,2.3664319132398464,15,0.06666666666666668,0.2581988897471611,15,0.3,0,1,8.133333333333333,4.867775477077604,15
6,Buangkok NE15,nel,BW,2.666666666666667,1.5886502207249782,15,67.4,9.225740388407091,15,1.9445103857566755,1.1351263865781158,1011,199.33333333333334,58.1545559776049,15
6,Buangkok NE15,nel,FW,8.200000000000001,4.872664275615257,15,6.875,2.895398648430529,16,1.7645454545454549,1.113189183591625,110,40.20000000000001,16.354117000227895,15
6,Bugis DT14/EW12,dtl,BW,1.8,1.3732131246511896,15,133.00000000000003,56.37375275782164,15,2.691578947368418,0.5379194504415954,1995,16.666666666666664,7.4896754332372835,15
6,Bugis DT14/EW12,dtl,FW,64.33333333333333,58.76425865471371,15,5.266666666666667,2.8900486072696,15,2.274683544303799,1.3902101256442096,79,97.60000000000001,77.30255955843711,15
6,Bugis DT14/EW12,ewl,BW,2.25,1.7320508075688772,16,52.53333333333334,45.80372203632532,15,0.6737309644670049,0.5491662051879588,788,9.3125,5.211765535785355,16
6,Bugis DT14/EW12,ewl,FW,138.66666666666666,62.945176448201636,15,4.7333333333333325,2.4918916127158917,15,2.0943661971830974,0.8971203652231897,71,178.46666666666667,82.39180495540515,15
6,Bukit Batok NS2,nsl,BW,34,16.27443218232645,15,81.46666666666665,12.345425217849865,15,1.883715220949263,1.1401344565221823,1222,412.06666666666666,175.29096899020158,15
6,Bukit Batok NS2,nsl,FW,16.666666666666664,9.416297927883688,15,31.812499999999996,9.600130207450315,16,1.8316306483300593,1.1529325384054132,509,103.6,52.73220756127808,15
6,Bukit Gombak NS3,nsl,BW,18.46666666666666,7.179998673564009,15,75.56250000000001,19.582198548681916,16,1.9197684036393687,1.1357078835025545,1209,385.4,144.22987604119035,15
6,Bukit Gombak NS3,nsl,FW,8.6,6.0332412515993425,15,31.733333333333334,6.204453085908387,15,1.9077731092436985,1.173946326663146,476,110.66666666666666,53.29656470659069,15
6,Bukit Panjang DT1/BP6,dtl,FW,17.214285714285715,12.861263076078023,14,121.4,33.64265999335623,15,1.9764415156507402,1.1577686337746524,1821,17.214285714285715,12.861263076078023,14
6,Buona Vista EW21/CC22,ccl,BW,7.333333333333333,3.696845502136472,15,171.26666666666668,95.8551486557166,15,2.6645776566757533,0.4792324823108626,2569,15.466666666666667,7.385958363840196,15
6,Buona Vista EW21/CC22,ccl,FW,147.93333333333334,110.07365499432426,15,63.86666666666667,34.323808202526266,15,0.7910229645093947,1.0702702309642056,958,202.26666666666665,145.07656435072317,15
6,Buona Vista EW21/CC22,ewl,BW,233.93333333333328,124.21206904016245,15,12.125000000000002,6.530696746902279,16,1.27680412371134,0.8500095048438441,194,361.66666666666674,188.9832444071873,15
6,Buona Vista EW21/CC22,ewl,FW,23.06666666666667,7.478222350519511,15,124.0625,95.85716370378029,16,1.3467506297229215,0.5907731153082594,1985,119.93333333333332,39.26369945940009,15
6,Caldecott CC17/TE9,ccl,BW,9.333333333333332,6.09058602231658,15,15.133333333333333,10.3569622315941,15,1.4568281938325993,1.3108750645861718,227,72.73333333333333,43.69123263909831,15
6,Caldecott CC17/TE9,ccl,FW,24.066666666666666,10.463997233143656,15,34.13333333333333,10.855325662461501,15,2.2494140624999988,0.8960446070401692,512,195.66666666666669,86.93812797178289,15
6,Caldecott CC17/TE9,tel,BW,3.625,3.810074364978546,16,19.5,9.750213672872334,16,1.510576923076922,0.9024708778581951,312,15.437500000000002,13.14518289463229,16
6,Caldecott CC17/TE9,tel,FW,38.785714285714285,14.941828594862201,14,7.666666666666667,3.8668308667927227,15,2.100869565217391,1.0811377739891894,115,98.92857142857143,40.062382673706594,14
6,Cashew DT2,dtl,BW,8.133333333333333,6.759825300644839,15,0.7999999999999999,0.8618916073713349,15,1.6416666666666666,0.8479476113034056,12,25.866666666666667,19.664568088194514,15
6,Cashew DT2,dtl,FW,2.2,1.6124515496597103,15,7.066666666666666,2.8652266593628877,15,1.9669811320754713,1.1089009314772387,106,121.4,33.64265999335623,15
6,Changi Airport CG2,cgl,BW,15.999999999999998,11.538754575033526,15,10.666666666666666,3.2440421581430687,15,1.880624999999999,1.1437275962681883,160,15.999999999999998,11.538754575033526,15
6,Chinatown DT19/NE4,dtl,BW,81.4,63.43365487994975,15,27.73333333333333,16.576518101849743,15,2.1401442307692298,1.2888769664203972,416,92.33333333333334,69.6087706570153,15
6,Chinatown DT19/NE4,dtl,FW,5.466666666666667,2.6421491973301543,15,52.66666666666666,24.271284228388858,15,0.8622784810126584,0.8404506446553643,790,6.466666666666667,2.8999178970315365,15
6,Chinatown DT19/NE4,nel,BW,39.666666666666664,22.865028401677613,15,75.6875,59.42919456518544,16,1.8080099091659791,0.5922867185126824,1211,103.73333333333333,56.394613049052666,15
6,Chinatown DT19/NE4,nel,FW,51.26666666666667,25.395350155566074,15,9.733333333333333,3.2396354880199234,15,1.7575342465753425,1.1981500462387176,146,70.2,32.29374110080333,15
