hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3627,893,29.766666666666666,14.919747001028968,30,116.5,24.774500238530855,30,1.9350786838340475,1.1469702447025174,3495,115.38,40.080914820998736,600
6,Aljunied EW9,1064,494,15.935483870967742,8.675388498009635,31,32.967741935483865,12.639841430882335,31,1.834442270058709,1.1132923317614265,1022,32.24166666666662,14.722018439527163,600
6,Ang Mo Kio NS16,2127,1198,39.933333333333344,24.84563839241079,30,69.96666666666664,29.154148380909557,30,1.9459266317293962,1.1651461800672491,2099,68.61333333333339,30.816065161030835,600
6,Bartley CC12,192,665,22.166666666666668,17.859766638111942,30,6.366666666666666,3.934667609265401,30,1.8654450261780102,1.1704968292247229,191,5.996666666666664,4.3625346305667,600
6,Bayfront CE1/DT16,167,452,15.066666666666668,14.652134911720696,30,5.500000000000001,3.7942788147601823,30,1.9157575757575755,1.105747264994523,165,5.285000000000001,3.443380574808951,600
6,Beauty World DT5,431,188,6.266666666666668,5.355843301597274,30,14.133333333333335,12.150587706329084,30,1.9625,1.1455265546771285,424,13.974999999999998,7.797588022263151,600
6,Bedok EW5,1481,563,17.59375,10.790854476017213,32,46.903225806451594,26.36962247070125,31,1.7967675378266832,1.1090179082740403,1454,44.17333333333336,23.59352410135937,600
6,Bedok North DT29,536,88,3.0344827586206895,2.2277913248758554,29,16.774193548387093,7.2970755668251845,31,2.009615384615385,1.141688506388797,520,17.761666666666656,9.104560336469996,600
6,Bedok Reservoir DT30,464,184,6.133333333333333,4.925187434440218,30,14.833333333333336,8.09462713815449,30,1.8719101123595498,1.147813114952505,445,14.16166666666668,7.659851135711298,600
6,Bencoolen DT21,37,58,1.9333333333333331,2.7409202246984354,30,1.1333333333333333,1.382983614567042,30,1.6941176470588233,1.1580917366893848,34,1.006666666666667,1.1527519032615012,600
6,Bendemeer DT23,71,87,3,3.1396087108337025,29,2.166666666666667,2.4506625892678056,30,1.7415384615384621,1.1864985655928313,65,2.0233333333333325,1.7994960031439662,600
6,Bishan NS17/CC15,1328,1182,84.18333333333331,87.73486477549925,60,82.44999999999999,50.115941846069724,60,2.2895492217505593,1.0856124196370163,4947,197.81999999999988,113.05020203564659,600
6,Boon Keng NE9,932,492,16.399999999999995,13.137469446140525,30,30.033333333333335,12.388769478660993,30,1.878801331853497,1.1392420021119292,901,28.663333333333323,17.352959331234384,600
6,Boon Lay EW27,2529,1441,46.48387096774194,47.27710578263856,31,78.70967741935486,53.63406476508941,31,1.850696721311475,1.1193953032078066,2440,77.11833333333333,37.8989650228766,600
6,Botanic Gardens CC19/DT9,104,226,73.95,57.643387907820994,60,69.78688524590164,67.59810518895193,61,2.6693211181583223,0.9878863736885093,4257,190.16166666666655,126.93193079618817,600
6,Braddell NS18,735,352,11.733333333333333,9.89926271491219,30,23.225806451612907,6.868816867648337,31,1.9272222222222233,1.20547340318731,720,23.464999999999996,9.08770702827283,600
6,Bras Basah CC2,8,46,1.5333333333333334,1.7366899418212185,30,0.26666666666666666,0.5208304597621879,30,2.0500000000000003,1.531572487907212,8,0.27333333333333326,0.5154917799352938,600
