hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3658,884,29.466666666666672,13.878123030531722,30,117.03333333333335,20.88306248735027,30,1.8475647963543154,1.130508883600633,3511,110.98833333333334,40.13938399462558,600
6,Aljunied EW9,1125,511,16.48387096774194,8.898954873998543,31,34.9032258064516,9.672486197835184,31,1.8975970425138637,1.127190539694023,1082,35.21000000000001,14.199951797515144,600
6,Ang Mo Kio NS16,2117,1226,40.866666666666674,25.51501698909925,30,69.13333333333334,28.18012668938674,30,1.9555448408871714,1.112057591145794,2074,68.10333333333342,31.826260230969222,600
6,Bartley CC12,206,616,20.533333333333328,14.44784516407403,30,6.7333333333333325,3.4634379305612746,30,2.158415841584157,1.104650263352571,202,7.474999999999996,4.565169908538242,600
6,Bayfront CE1/DT16,164,409,13.633333333333335,13.28334018373322,30,5.3,4.324349662087933,30,2.0647798742138375,1.1241952601232266,159,5.499999999999996,4.042346795202977,600
6,Beauty World DT5,407,196,6.533333333333332,4.761435116413547,30,13.466666666666665,11.37975617378126,30,1.903712871287128,1.1752033039819112,404,12.861666666666665,7.684461516824804,600
6,Bedok EW5,1509,543,16.968749999999996,11.020463004733948,32,47.77419354838709,26.095605859249368,31,1.7900067521944625,1.084002873466721,1481,44.858333333333334,24.43371867391348,600
6,Bedok North DT29,517,88,3.0344827586206895,2.7055862662896146,29,16.2258064516129,6.0426797445027365,31,1.9767395626242539,1.1893600784374267,503,16.891666666666673,8.33320673248298,600
6,Bedok Reservoir DT30,479,229,7.633333333333334,5.255429595179167,30,15.233333333333336,8.69674268524333,30,1.8266958424507658,1.1102733094868982,457,14.350000000000009,8.481394741507371,600
6,Bencoolen DT21,45,68,2.266666666666667,2.947042156343267,30,1.4666666666666663,1.4076964145021822,30,2.2340909090909093,1.0425690946525972,44,1.6399999999999986,1.330419743724071,600
6,Bendemeer DT23,93,99,3.4137931034482762,2.9942473580817124,29,2.933333333333334,3.4733798836424383,30,1.9488636363636362,1.1710094199668046,88,3.0133333333333305,2.594424911856379,600
6,Bishan NS17/CC15,1337,1242,84.38333333333333,84.98695646016265,60,81.75,46.22370988932197,60,2.2394699286442408,1.0934140881811283,4905,192.04666666666674,110.40106497433806,600
6,Boon Keng NE9,905,468,15.6,11.70204815553597,30,29.366666666666664,8.499425267925917,30,1.88967082860386,1.1719234405941248,881,28.143333333333327,16.339147319064086,600
6,Boon Lay EW27,2364,1508,48.64516129032258,52.02342317783197,31,72.96774193548384,46.369878061062984,31,1.8780282935455332,1.1280936639066448,2262,73.06333333333335,32.826492653375176,600
6,Botanic Gardens CC19/DT9,92,242,75.61666666666667,58.432371938810434,60,70.59016393442624,69.4061421511527,61,2.6550394797956316,0.9914425538484382,4306,191.62500000000006,127.53979132916578,600
6,Braddell NS18,682,381,12.7,11.65347365706303,30,21.61290322580645,6.091947796640183,31,1.976865671641791,1.1655694720547631,670,22.370000000000005,8.991914379430643,600
6,Bras Basah CC2,14,59,1.9666666666666666,2.370556945083805,30,0.46666666666666673,0.68144538746106,30,1.8499999999999999,1.0456871130799776,14,0.4316666666666666,0.6076835973429658,600
6,Buangkok NE15,1159,166,5.533333333333333,4.30503581092345,30,36.161290322580626,31.313571896962454,31,1.8981266726137391,1.1299676299142414,1121,36.304999999999986,19.31701893065489,600
6,Bugis DT14/EW12,330,470,49.868852459016395,68.07874739589835,61,48.1,61.66742402955288,60,2.1587318087318113,1.0471443313852014,2886,104.325,70.35971995386733,600
6,Bukit Batok NS2,1775,688,22.933333333333334,15.600471551965287,30,54.64516129032259,25.719705010097854,31,1.851770956316411,1.1185515291701014,1694,54.271666666666654,22.26741101275382,600
6,Bukit Gombak NS3,1675,380,12.666666666666664,7.27458179072069,30,53.032258064516135,27.409832628660528,31,1.9270072992700737,1.139465463919221,1644,53.324999999999996,23.039909665527293,600
6,Bukit Panjang DT1/BP6,1960,216,15.428571428571427,13.585706774821416,14,123.4,33.23681263728089,15,1.9170178282009689,1.18618943348624,1851,62.17666666666664,37.925488703217184,600
6,Buona Vista EW21/CC22,480,719,103.96666666666667,121.77555996853276,60,92.96774193548386,93.0684514068896,62,1.8598716169326828,1.0014555002767787,5764,187.02666666666653,159.97579936621773,600
6,Caldecott CC17/TE9,392,269,17.966666666666665,17.089958065093853,60,19.44262295081968,13.01604726246789,61,1.9149241146711649,1.0732520253176199,1186,38.201666666666675,20.21431905969877,600
6,Cashew DT2,126,138,4.6,4.753220323977826,30,4.066666666666667,4.076284086520835,30,1.8598360655737705,1.16446418253527,122,3.824999999999996,2.733159087514439,600
6,Changi Airport CG2,158,263,17.533333333333335,10.92092792150313,15,9.8,2.730776969498397,15,1.7891156462585032,1.080025954260733,147,4.715,3.4704247694098838,600
6,Chinatown DT19/NE4,381,406,42.583333333333336,41.96176292796334,60,40.59016393442623,38.561369723762105,61,1.5835621970920835,0.9839604536320447,2476,66.43166666666667,53.24704132223223,600
6,Chinese Garden EW25,825,169,5.633333333333334,5.67197182360915,30,26.000000000000007,6.889605697474035,31,1.8951612903225807,1.1386224263792346,806,25.71333333333333,14.31780318469337,600
6,Choa Chu Kang NS4,2244,1220,38.125,19.816496874753035,32,70.03125,31.024947687824692,32,1.86809460062472,1.1561691600976989,2241,69.78166666666665,39.1054052327754,600
