hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3608,889,29.633333333333333,13.797759271691193,30,116.13333333333334,23.522158787470765,30,1.8732778415614215,1.1295552072100505,3484,111.15,40.66082887753702,600
6,Aljunied EW9,1095,497,16.032258064516128,10.058110727062484,31,33.74193548387097,11.518008340378643,31,1.8411089866156778,1.09381572303448,1046,33.43333333333331,15.265668123635775,600
6,Ang Mo Kio NS16,2067,1204,40.13333333333333,26.338294309359455,30,67.60000000000002,29.933950279078513,30,1.871499013806705,1.1262164158771721,2028,63.886666666666564,29.5057305583486,600
6,Bartley CC12,218,631,21.03333333333333,16.95731625914442,30,7.066666666666667,2.981937964309201,30,2.097169811320755,1.111163307168694,212,7.654999999999998,4.638444453144629,600
6,Bayfront CE1/DT16,156,443,14.766666666666667,15.610967261850714,30,4.966666666666666,3.978245440091547,30,2.0201342281879193,1.2043827546502384,149,5.186666666666666,3.1509315296797755,600
6,Beauty World DT5,442,196,6.533333333333335,4.775897340008353,30,14.633333333333331,12.94413282968943,30,1.963781321184509,1.1564531302570615,439,14.384999999999986,8.383151976540185,600
6,Bedok EW5,1447,548,17.125,11.352845316227716,32,45.903225806451616,24.599938805763564,31,1.8576950105411112,1.1119518323111606,1423,44.75166666666667,23.106200279892708,600
6,Bedok North DT29,526,93,3.2068965517241375,2.4839385537722665,29,16.419354838709673,6.174000289106933,31,1.9864440078585466,1.177325528855186,509,17.240000000000013,8.866797627494657,600
6,Bedok Reservoir DT30,455,213,7.099999999999999,5.040183357365293,30,14.56666666666667,7.262009474601046,30,1.8807780320366134,1.1647523415434626,437,13.981666666666667,7.06950921137424,600
6,Bencoolen DT21,38,62,2.0666666666666673,2.517981311498851,30,1.2,1.0954451150103321,30,1.6694444444444443,1.1170930245045958,36,1.0349999999999995,1.1146804568431763,600
6,Bendemeer DT23,66,97,3.3448275862068964,3.165391671420385,29,2.1666666666666665,2.4223575483305564,30,2.221538461538461,1.1070078347301087,65,2.4349999999999987,1.9669493680216077,600
6,Bishan NS17/CC15,1382,1224,83.83333333333334,86.56851243167327,60,82.13333333333334,46.39786182488268,60,2.277435064935067,1.0789073902483157,4928,196.03833333333338,109.31839300397026,600
6,Boon Keng NE9,881,446,14.866666666666669,11.072592237167175,30,28.6,8.648699324175857,30,1.9092074592074604,1.1505349884775011,858,27.66333333333332,16.17372265114672,600
6,Boon Lay EW27,2512,1492,48.12903225806452,51.71507964187614,31,78.87096774193546,49.22583463689496,31,1.8744785276073603,1.1255781311603543,2445,77.73333333333342,34.91504914288358,600
6,Botanic Gardens CC19/DT9,106,235,72.85,55.07401029677692,60,68.40983606557377,66.22093753720202,61,2.6450275581116673,0.993448013424211,4173,184.8816666666666,123.33505946016444,600
6,Braddell NS18,728,378,12.6,10.58821726390171,30,23.032258064516128,6.88710810605701,31,1.9064425770308144,1.1547513676553518,714,22.968333333333337,9.881805537959098,600
6,Bras Basah CC2,17,61,2.033333333333333,2.8343135559308417,30,0.5666666666666669,0.6260623155792927,30,1.5999999999999999,1.1795126112085441,17,0.4533333333333337,0.720199069740894,600
6,Buangkok NE15,1204,160,5.333333333333332,4.655981198366272,30,37.12903225806452,33.02901949849948,31,1.9086012163336246,1.1467401236845627,1151,37.64833333333339,20.19085886877157,600
6,Bugis DT14/EW12,327,487,49.34426229508196,67.10461614670574,61,47.26666666666667,60.747844117892356,60,2.099224259520447,1.0713386923758654,2836,99.49333333333335,67.74318061439938,600
6,Bukit Batok NS2,1841,708,23.59999999999999,15.203447884812407,30,57.38709677419355,28.992731755108135,31,1.8960652051714464,1.1380109283905064,1779,57.67833333333334,23.690369067051492,600
6,Bukit Gombak NS3,1725,375,12.500000000000002,8.024746209328862,30,54.032258064516135,29.94938382334184,31,1.8814328358208965,1.140597781079869,1675,53.463333333333374,24.003936562705768,600
6,Bukit Panjang DT1/BP6,2034,210,15.000000000000002,11.890526287116792,14,127.26666666666667,33.16509926901787,15,1.9584075432163417,1.1754604697741964,1909,65.36333333333337,39.76363371850876,600
6,Buona Vista EW21/CC22,502,716,103.43333333333332,123.15119089643038,60,92.38709677419355,91.42018911771267,62,1.844954608938547,1.0071938022888223,5728,185.53666666666675,160.71568438571313,600
6,Caldecott CC17/TE9,342,259,17.21311475409836,15.749195486435024,61,18.34426229508197,13.199602577226374,61,1.8853440571939226,1.103604292845051,1119,35.43166666666671,19.849651844624642,600
