hour,stationName,line,direction,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,trainCount_mean,trainCount_sd,trainCount_count
6,Admiralty NS10,nsl,BW,32,17.752263437174914,15,103.86666666666666,17.439145894332377,15,1.9199614890885752,1.1204209450973381,1558,216.33333333333334,86.5725679635849,15
6,Admiralty NS10,nsl,FW,24.8,12.519698764062065,15,125.80000000000001,14.521904636985935,15,1.9325384207737148,1.131661880301678,1887,184.13333333333335,61.170565595211684,15
6,Aljunied EW9,ewl,BW,12.874999999999998,7.292690404324958,16,24.5625,7.061338400048537,16,1.9132315521628498,1.1243719289061458,393,64.3125,37.01840758325512,16
6,Aljunied EW9,ewl,FW,19.866666666666667,10.027581012007879,15,42.06666666666667,6.441679757271249,15,1.8809825673534066,1.148298804379795,631,139.33333333333334,53.27645776870822,15
6,Ang Mo Kio NS16,nsl,BW,28.4,14.515016854475721,15,41.66666666666668,7.612646120264686,15,1.9278400000000016,1.175344728481492,625,120.39999999999999,60.582647209057654,15
6,Ang Mo Kio NS16,nsl,FW,55.93333333333333,28.63181713375789,15,95.39999999999999,11.50651989091403,15,1.883647798742141,1.1461877701925003,1431,407.06666666666666,182.96856352416182,15
6,Bartley CC12,ccl,BW,30.666666666666664,13.525989093311473,15,5.266666666666667,3.104528182847634,15,1.6481012658227843,1.1293134696312994,79,193.99999999999997,91.28291969788994,15
6,Bartley CC12,ccl,FW,9,4.407785320154718,15,10.2,2.4260491103261455,15,1.9509803921568625,1.0785051574345856,153,119.33333333333334,52.600470756539096,15
6,Bayfront CE1/DT16,dtl,BW,3.533333333333333,2.231804736295804,15,9.066666666666668,3.2396354880199256,15,2.155882352941176,1.2353895595456617,136,7.866666666666666,5.1390197323540034,15
6,Bayfront CE1/DT16,dtl,FW,25.866666666666667,13.474137484543526,15,1.8666666666666667,1.5522640914238177,15,2.2749999999999995,0.7914473380389178,28,31.133333333333333,16.68560828407295,15
6,Beauty World DT5,dtl,BW,7.933333333333334,5.836665714829543,15,2.6000000000000005,1.4040757000349282,15,1.8974358974358971,1.121673369167029,39,37.8,27.59968943924654,15
6,Beauty World DT5,dtl,FW,5.733333333333333,2.9146591730832094,15,26.4,3.601586951807296,15,1.966666666666668,1.1550878096929522,396,138.73333333333335,51.16285855225543,15
6,Bedok EW5,ewl,BW,24,17.017637908946114,16,20.066666666666666,3.4530869557266484,15,1.8192691029900336,1.1056042679648965,301,99.81249999999999,56.47562158430247,16
6,Bedok EW5,ewl,FW,13.5625,6.73269386402402,16,71.81250000000001,12.655532387062987,16,1.8402959094865106,1.0679543029538014,1149,85.9375,30.666961049311684,16
6,Bedok North DT29,dtl,BW,1.5999999999999999,1.121223821162776,15,20.5,6.762642481555073,16,2.076524390243902,1.1443108014925283,328,223.9333333333333,80.81413124895798,15
6,Bedok North DT29,dtl,FW,3.857142857142857,2.567762955065478,14,13.533333333333333,4.778921974472405,15,2,1.2232888635005048,203,71.42857142857143,35.46550715557579,14
6,Bedok Reservoir DT30,dtl,BW,4.266666666666667,2.404361117002265,15,23.133333333333336,5.436210164478647,15,1.9060518731988474,1.168885259016676,347,205.06666666666666,78.84384808564573,15
6,Bedok Reservoir DT30,dtl,FW,10.066666666666666,5.351457300408481,15,7.800000000000001,2.65114530506561,15,1.8188034188034194,1.1506318821691295,117,76.6,37.63888566742796,15
6,Bencoolen DT21,dtl,BW,4.533333333333333,3.377798663260409,15,0.13333333333333336,0.3518657752744984,15,0.5,0.4242640687119285,2,110.46666666666667,71.57899399231859,15
6,Bencoolen DT21,dtl,FW,0.4666666666666666,0.7432233529572064,15,2.7333333333333334,1.3870146083619752,15,1.848780487804878,1.1247492945584614,41,45.53333333333333,23.703124166195796,15
6,Bendemeer DT23,dtl,BW,4.866666666666666,3.0441200151548995,15,0.5333333333333334,0.6399404734221843,15,2.4000000000000004,0.9621404708847275,8,129.66666666666669,71.94111348543204,15
6,Bendemeer DT23,dtl,FW,1,1.1094003924504583,14,3.4,2.292846016884443,15,1.8450980392156862,1.188833668010828,51,57.07142857142857,24.449207272705927,14
6,Bishan NS17/CC15,ccl,BW,27.466666666666672,19.682721453333734,15,120.26666666666667,56.89145889532185,15,2.8851995565410213,0.8914565931935947,1804,75.46666666666667,44.23777743491362,15
6,Bishan NS17/CC15,ccl,FW,88.93333333333334,45.99451313032065,15,95.06666666666666,29.35853895417497,15,1.9755259467040676,0.6282562085143487,1426,206.86666666666665,100.59669596013197,15
6,Bishan NS17/CC15,nsl,BW,23.599999999999998,6.456447497325002,15,74.8,36.8068316640112,15,1.5205882352941174,1.1799372561391777,1122,81.06666666666666,23.477851771606446,15
6,Bishan NS17/CC15,nsl,FW,196.6,93.87057959917853,15,43.86666666666666,13.281924702750107,15,2.356686930091185,1.0394029851124047,658,409.1333333333333,191.06426243793578,15
6,Boon Keng NE9,nel,BW,25.666666666666668,10.390013520317526,15,38.53333333333334,4.421807430495013,15,1.9252595155709342,1.1258050930681909,578,186.06666666666663,76.49693426785775,15
6,Boon Keng NE9,nel,FW,7.199999999999999,3.8766701469910254,15,22.46666666666667,4.389381125701739,15,1.846884272997032,1.1439530830459168,337,40.46666666666666,16.771006727882103,15
6,Boon Lay EW27,ewl,BW,10.333333333333332,4.952152009360124,15,122.39999999999999,15.78787961878172,15,1.9132352941176476,1.1173217252853036,1836,141.2,41.25391756288989,15
6,Boon Lay EW27,ewl,FW,84.625,52.25051833873676,16,29.25,8.119934318289365,16,1.8591880341880347,1.1524951903200724,468,266.125,144.92199050983717,16
6,Botanic Gardens CC19/DT9,dtl,BW,99.46666666666665,59.532544121041965,15,45.93333333333333,34.27090950201407,15,2.355152394775038,0.4406724001365139,689,136.06666666666666,76.87231218684906,15
6,Botanic Gardens CC19/DT9,dtl,FW,45.86666666666667,24.491592337741032,15,95.26666666666667,83.88722588491447,15,3.2815955213435983,1.1272180009725836,1429,127.8,64.04485035615944,15
6,Botanic Gardens CC19/DT9,ccl,BW,112.93333333333334,74.61182084310643,15,24.666666666666668,12.181172044633161,15,1.5151351351351339,0.3174049726270146,370,171.2,105.27935627245664,15
