hour,stationName,tapIn,tapOut,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,stationCount_mean,stationCount_sd,stationCount_count
6,Admiralty NS10,3506,800,26.66666666666666,13.19700418808109,30,112.23333333333335,19.04021756854346,30,1.8576180576180552,1.1383450706825011,3367,106.8366666666667,38.288989715643275,600
6,Aljunied EW9,1141,517,16.677419354838708,9.568654021592911,31,35.19354838709677,11.285445951427032,31,1.780659945004584,1.0977299031272743,1091,33.695000000000036,15.196387465007762,600
6,Ang Mo Kio NS16,2040,1213,40.43333333333333,27.302498727801634,30,66.19999999999999,27.394185136819548,30,1.963293051359518,1.1425443486520919,1986,65.75500000000002,29.43902288540527,600
6,Bartley CC12,183,598,19.93333333333333,16.418940562515058,30,5.8,2.998850354431821,30,1.9402298850574702,1.1689093548241294,174,5.895000000000001,3.755104483606902,600
6,Bayfront CE1/DT16,165,441,14.700000000000001,14.687902599030972,30,5.4,3.9792565585320965,30,1.9265432098765434,1.2180726660837768,162,5.256666666666667,3.881911593307174,600
6,Beauty World DT5,412,218,7.266666666666665,4.741113890167607,30,13.599999999999998,11.74616591884788,30,1.930882352941177,1.127009133987284,408,13.15166666666667,7.9442126574507315,600
6,Bedok EW5,1457,580,18.125,13.197629308131017,32,46.32258064516129,27.194836638320634,31,1.8581476323119779,1.0900994656858032,1436,44.92166666666663,25.203589004744757,600
6,Bedok North DT29,488,69,2.379310344827586,1.9163542973843457,29,15.451612903225808,6.526043771828992,31,1.9081419624217124,1.1861987442988042,479,15.423333333333328,7.486713142518077,600
6,Bedok Reservoir DT30,432,194,6.466666666666666,5.296279327286626,30,14.066666666666668,7.542675521523418,30,1.8459715639810428,1.1686809175628134,422,13.146666666666675,6.8996011756376445,600
6,Bencoolen DT21,52,63,2.1,2.073644135332773,30,1.7000000000000002,1.7840287611722112,30,2.0254901960784317,1.2310715880491936,51,1.75,1.5774390182911606,600
6,Bendemeer DT23,65,78,2.6896551724137927,2.726895779294288,29,2.0666666666666664,2.5855478087369357,30,2.133870967741935,1.203538982101698,62,2.308333333333338,1.9173047013325286,600
6,Bishan NS17/CC15,1392,1203,82.86666666666666,85.47404535517514,60,81.86666666666666,46.30608067354257,60,2.280761400651463,1.0799794066116595,4912,195.77166666666668,110.77025599520967,600
6,Boon Keng NE9,956,491,16.366666666666667,12.802163969378404,30,30.93333333333333,9.698678663410393,30,1.9266163793103448,1.137301531665092,928,30.23000000000001,17.454078073686304,600
